"Lance.code","Date","Lat.I","Lon.I","Lat.F","Lon.F","MY","Year"
"1421_3",2015-11-08,-3.555,-81.2206166666667,-3.54333333333333,-81.2125,2015-11-01,2015
"1421_4",2015-11-09,-3.53916666666667,-81.2953333333333,-3.53216666666667,-81.2061833333333,2015-11-01,2015
"1422_1",2015-11-13,-6.37818333333333,-80.6966333333333,-6.37448333333333,-80.7096333333333,2015-11-01,2015
"1422_2",2015-11-14,-6.39181666666667,-80.6672166666667,-6.38608333333333,-80.6785,2015-11-01,2015
"1422_3",2015-11-15,-6.39463333333333,-80.61555,-6.38663333333333,-80.6278666666667,2015-11-01,2015
"1422_4",2015-11-16,-6.39945,-80.6060333333333,-6.39178333333333,-80.61855,2015-11-01,2015
"1422_5",2015-11-17,-6.41208333333333,-80.5820166666667,-6.4222,-80.5943333333333,2015-11-01,2015
"1422_6",2015-11-18,-6.42176666666667,-80.5641,-6.41308333333333,-80.5759166666667,2015-11-01,2015
"1423_1",2015-11-26,-6.68035,-80.1000166666667,-6.67368333333333,-80.1034166666667,2015-11-01,2015
"1423_2",2015-11-27,-6.59466666666667,-80.2641333333333,-6.58483333333333,-80.2423,2015-11-01,2015
"1423_3",2015-11-28,-6.4535,-80.5002666666667,-6.44825,-80.5120333333333,2015-11-01,2015
"1423_4",2015-11-29,-6.42011666666667,-80.5995333333333,-6.41416666666667,-80.6131833333333,2015-11-01,2015
"1423_5",2015-11-30,-6.41258333333333,-80.6220333333333,-6.41036666666667,-80.6358166666667,2015-11-01,2015
"1423_6",2015-12-01,-6.40961666666667,-80.6388,-6.40713333333333,-80.654,2015-12-01,2015
"1423_7",2015-12-02,-6.40603333333333,-80.6203,-6.39903333333333,-80.6327666666667,2015-12-01,2015
"1423_8",2015-12-03,-6.41568333333333,-80.60945,-6.40978333333333,-80.6229666666667,2015-12-01,2015
"1423_9",2015-12-04,-6.39685,-80.6393,-6.3954,-80.6462166666667,2015-12-01,2015
"1424_1",2015-12-14,-6.86891666666667,-79.9535666666667,-6.86451666666667,-79.9584333333333,2015-12-01,2015
"1424_2",2015-12-15,-7.07153333333333,-79.7531666666667,-7.06611666666667,-79.7620666666667,2015-12-01,2015
"1424_3",2015-12-16,-7.1626,-79.76355,-7.157,-79.7729333333333,2015-12-01,2015
"1424_4",2015-12-17,-7.17791666666667,-79.76695,-7.17058333333333,-79.7755666666667,2015-12-01,2015
"1424_5",2015-12-18,-7.1728,-79.7869166666667,-7.166,-79.7974166666667,2015-12-01,2015
"1424_6",2015-12-19,-7.14093333333333,-79.6971166666667,-7.13236666666667,-79.7012833333333,2015-12-01,2015
"1424_7",2015-12-20,-7.14621666666667,-79.6920166666667,-7.14245,-79.6954666666667,2015-12-01,2015
"1424_8",2015-12-21,-7.15881666666667,-79.80125,-7.15403333333333,-79.81295,2015-12-01,2015
"1425_1",2015-11-21,-6.76993333333333,-80.1351333333333,-6.7527,-80.15075,2015-11-01,2015
"1425_2",2015-11-22,-6.72068333333333,-80.0576,-6.7062,-80.0734333333333,2015-11-01,2015
"1425_3",2015-11-23,-6.72373333333333,-80.12105,-6.7179,-80.1231,2015-11-01,2015
"1425_4",2015-11-24,-6.80085,-80.2047666666667,-6.77518333333333,-80.2202833333333,2015-11-01,2015
"1425_5",2015-11-25,-6.92506666666667,-80.4048,-6.90708333333333,-80.4234333333333,2015-11-01,2015
"1425_6",2015-11-26,-6.91743333333333,-80.5412166666667,-6.9088,-80.55235,2015-11-01,2015
"1425_7",2015-11-27,-6.92441666666667,-80.5579333333333,-6.9228,-80.568,2015-11-01,2015
"1425_8",2015-11-28,-6.83715,-80.2097833333333,-6.82606666666667,-80.21845,2015-11-01,2015
"1425_9",2015-11-29,-6.80536666666667,-80.1227666666667,-6.80051666666667,-80.1333833333333,2015-11-01,2015
"1425_10",2015-11-30,-6.784,-80.0593,-6.77305,-80.06965,2015-11-01,2015
"1426_1",2015-12-16,-7.01833333333333,-83.0679666666667,-7.0375,-83.0862666666667,2015-12-01,2015
"1426_2",2015-12-17,-6.73315,-82.957,-6.7145,-82.9396666666667,2015-12-01,2015
"1426_3",2015-12-18,-6.52858333333333,-83.2804166666667,-6.51058333333333,-83.2921333333333,2015-12-01,2015
"1426_4",2015-12-19,-6.35416666666667,-83.0386666666667,-6.3378,-83.0511666666667,2015-12-01,2015
"1426_5",2015-12-20,-5.87063333333333,-82.592,-5.8582,-82.61,2015-12-01,2015
"1426_6",2015-12-21,-5.79663333333333,-82.5211666666667,-5.77716666666667,-82.5419166666667,2015-12-01,2015
"1426_7",2015-12-22,-5.63991666666667,-82.5190833333333,-5.62041666666667,-82.5341666666667,2015-12-01,2015
"1426_8",2015-12-23,-5.62366666666667,-82.45525,-5.6053,-82.4700833333333,2015-12-01,2015
"1426_9",2015-12-24,-5.40866666666667,-81.9718666666667,-5.38883333333333,-81.9853333333333,2015-12-01,2015
"1427_1",2015-11-10,-8.88643333333333,-79.1357666666667,-8.81983333333333,-79.1732166666667,2015-11-01,2015
"1427_2",2015-11-11,-8.89031666666667,-79.7701,-8.86623333333333,-79.7934833333333,2015-11-01,2015
"1427_3",2015-11-12,-9.04688333333333,-79.9999,-9.02101666666667,-79.8735333333333,2015-11-01,2015
"1427_4",2015-11-13,-9.21863333333333,-79.9727166666667,-9.18225,-79.99115,2015-11-01,2015
"1427_5",2015-11-14,-9.18715,-80.1708,-9.16305,-80.1872166666667,2015-11-01,2015
"1427_6",2015-11-15,-8.32215,-80.3200833333333,-8.29966666666667,-80.3358333333333,2015-11-01,2015
"1427_7",2015-11-16,-8.20541666666667,-80.3553333333333,-8.18318333333333,-80.3302,2015-11-01,2015
"1427_8",2015-11-17,-8.35693333333333,-80.2055333333333,-8.33326666666667,-80.2200666666667,2015-11-01,2015
"1427_9",2015-11-19,-8.28806666666667,-79.7052,-8.2713,-79.7245666666667,2015-11-01,2015
"1427_10",2015-11-19,-8.28806666666667,-79.7052,-8.2713,-79.7245666666667,2015-11-01,2015
"1427_11",2015-11-20,-8.32196666666667,-79.5393333333333,-8.293,-79.5646166666667,2015-11-01,2015
"1427_12",2015-11-21,-8.38478333333333,-79.43565,-8.35623333333333,-79.4719833333333,2015-11-01,2015
"1428_1",2015-11-26,-8.50833333333333,-79.2033333333333,-8.47666666666667,-79.2216666666667,2015-11-01,2015
"1428_2",2015-11-26,-8.54176666666667,-79.1718666666667,-8.52516666666667,-79.1784666666667,2015-11-01,2015
"1428_3",2015-11-28,-8.62333333333333,-79.1516,-8.60833333333333,-79.1624166666667,2015-11-01,2015
"1428_4",2015-11-29,-8.61676666666667,-79.1371666666667,-8.59155,-79.1268,2015-11-01,2015
"1428_5",2015-11-30,-8.53856666666667,-79.5065333333333,-8.51015,-79.5247833333333,2015-11-01,2015
"1428_6",2015-12-01,-8.3542,-79.8058666666667,-8.31208333333333,-79.8107833333333,2015-12-01,2015
"1428_7",2015-12-02,-8.4149,-79.7716666666667,-8.31921666666667,-79.70055,2015-12-01,2015
"1429_1",2015-11-26,-8.3141,-79.38045,-8.28578333333333,-79.3917,2015-11-01,2015
"1429_2",2015-11-27,-8.47051666666667,-79.18905,-8.44335,-79.2114333333333,2015-11-01,2015
"1429_3",2015-11-28,-8.58875,-79.1341,-8.57701666666667,-79.1330666666667,2015-11-01,2015
"1429_4",2015-11-29,-8.71776666666667,-79.0678666666667,-8.68821666666667,-79.0678666666667,2015-11-01,2015
"1429_5",2015-11-30,-8.4864,-79.1351166666667,-8.44871666666667,-79.1492666666667,2015-11-01,2015
"1429_6",2015-12-01,-8.3202,-79.4726666666667,-8.29496666666667,-79.4973333333333,2015-12-01,2015
"1429_7",2015-12-02,-8.38463333333333,-79.4641333333333,-8.35433333333333,-79.4733833333333,2015-12-01,2015
"1429_8",2015-12-03,-8.35315,-79.3389666666667,-8.32583333333333,-79.3535833333333,2015-12-01,2015
"1430_1",2015-12-11,-8.46426666666667,-79.90355,-8.45008333333333,-79.9040833333333,2015-12-01,2015
"1430_2",2015-12-12,-8.37,-80.1726666666667,-8.34765,-80.1780666666667,2015-12-01,2015
"1430_3",2015-12-13,-8.86805,-79.7579,-8.87163333333333,-79.7914666666667,2015-12-01,2015
"1430_4",2015-12-14,-9.30986666666667,-79.6337333333333,-9.2822,-79.6533666666667,2015-12-01,2015
"1430_5",2015-12-15,-9.53323333333333,-79.5968666666667,-9.49921666666667,-79.6037,2015-12-01,2015
"1430_6",2015-12-16,-9.77413333333333,-79.5625666666667,-9.73763333333333,-79.5748833333333,2015-12-01,2015
"1430_7",2015-12-17,-9.40155,-79.6391833333333,-9.38741666666667,-79.6613,2015-12-01,2015
"1430_8",2015-12-18,-9.38475,-79.9715166666667,-9.36886666666667,-79.65375,2015-12-01,2015
"1430_9",2015-12-19,-9.13176666666667,-79.4444666666667,-9.11913333333333,-79.5827666666667,2015-12-01,2015
"1431_1",2015-11-05,-7.08333333333333,-83.3333333333333,-7.05,-83.3666666666667,2015-11-01,2015
"1431_2",2015-11-06,-6.66666666666667,-83.3166666666667,-6.63333333333333,-83.35,2015-11-01,2015
"1431_3",2015-11-07,-6.33333333333333,-83.3166666666667,-6.3,-83.21,2015-11-01,2015
"1431_4",2015-11-08,-6.25,-83.2,-6.3,-83.35,2015-11-01,2015
"1431_5",2015-11-09,-6.41666666666667,-83.55,-6.38333333333333,-83.5666666666667,2015-11-01,2015
"1431_6",2015-11-10,-6.15,-83.25,-6.11666666666667,-83.2833333333333,2015-11-01,2015
"1431_7",2015-11-11,-6.08333333333333,-83.15,-6.05,-83.1833333333333,2015-11-01,2015
"1431_8",2015-11-12,-6.18333333333333,-83.2,-6.15,-83.2333333333333,2015-11-01,2015
"1431_9",2015-11-13,-6.25,-83.4333333333333,-6.21666666666667,-83.5166666666667,2015-11-01,2015
"1431_10",2015-11-14,-6.3,-83.5833333333333,-6.26666666666667,-83.6166666666667,2015-11-01,2015
"1432_1",2015-12-09,-7.33333333333333,-82.8333333333333,-7.3,-82.85,2015-12-01,2015
"1432_2",2015-12-10,-7.55,-82.7333333333333,-7.51666666666667,-82.75,2015-12-01,2015
"1432_3",2015-12-11,-7.58333333333333,-82.65,-7.55,-82.6666666666667,2015-12-01,2015
"1432_4",2015-12-12,-7.66666666666667,-82.6,-7.63333333333333,-82.6166666666667,2015-12-01,2015
"1432_5",2015-12-13,-7.7,-82.7333333333333,-7.66666666666667,-82.75,2015-12-01,2015
"1432_6",2015-12-14,-8.08333333333333,-82.8333333333333,-8.05,-82.85,2015-12-01,2015
"1432_7",2015-12-16,-8.08333333333333,-81.5333333333333,-8.1,-81.55,2015-12-01,2015
"1432_8",2015-12-17,-8.11666666666667,-81.3333333333333,-8.1,-81.35,2015-12-01,2015
"1432_9",2015-12-18,-8.16666666666667,-80.9666666666667,-8.15,-81,2015-12-01,2015
"1432_10",2015-12-19,-8.21666666666667,-80.6,-8.15,-80.6333333333333,2015-12-01,2015
"1433_1",2015-11-22,-6.33333333333333,-82.75,-6.3,-82.7833333333333,2015-11-01,2015
"1433_2",2015-11-23,-6.33333333333333,-83.2,-8.3,-83.2333333333333,2015-11-01,2015
"1433_3",2015-11-24,-6.66666666666667,-83.4666666666667,-6.63333333333333,-83.5,2015-11-01,2015
"1433_4",2015-11-25,-6.66666666666667,-83.4666666666667,-6.63333333333333,-83.5,2015-11-01,2015
"1433_5",2015-11-26,-7.1,-83.1666666666667,-7.06666666666667,-83.1833333333333,2015-11-01,2015
"1433_6",2015-11-27,-7.16666666666667,-83.25,-7.13333333333333,-83.2666666666667,2015-11-01,2015
"1433_7",2015-11-28,-7.25,-83.0833333333333,-7.21666666666667,-83.1,2015-11-01,2015
"1433_8",2015-11-29,-7.2,-83,-7.16666666666667,-83.0333333333333,2015-11-01,2015
"1433_9",2015-11-30,-7.06666666666667,-83.1666666666667,-7.03333333333333,-83.1833333333333,2015-11-01,2015
"1433_10",2015-12-01,-7.16666666666667,-82.8333333333333,-7.13333333333333,-82.85,2015-12-01,2015
"1434_1",2015-12-01,-12.1717333333333,-78.0084,-12.1560166666667,-78.03435,2015-12-01,2015
"1434_2",2015-12-02,-11.9283833333333,-78.1759833333333,-11.9069333333333,-78.1917,2015-12-01,2015
"1434_3",2015-12-03,-11.67595,-78.3337166666667,-11.6593333333333,-78.3576833333333,2015-12-01,2015
"1434_4",2015-12-03,-11.4181,-78.4251166666667,-11.40695,-78.4555833333333,2015-12-01,2015
"1434_5",2015-12-05,-11.2518,-78.4222166666667,-11.24235,-78.4511833333333,2015-12-01,2015
"1434_6",2015-12-06,-11.33405,-78.4417833333333,-11.3089833333333,-78.4576833333333,2015-12-01,2015
"1434_7",2015-12-07,-11.3848833333333,-78.4194833333333,-11.3518,-78.4590333333333,2015-12-01,2015
"1434_8",2015-12-08,-11.4546666666667,-78.5672166666667,-11.43945,-78.5859,2015-12-01,2015
"1434_9",2015-12-09,-11.4740666666667,-78.5049166666667,-11.4537666666667,-78.5227,2015-12-01,2015
"1434_10",2015-12-10,-11.2537,-78.5084,-11.2408,-78.5190833333333,2015-12-01,2015
"1434_11",2015-12-11,-11.2183833333333,-78.5026666666667,-11.2083833333333,-78.5179,2015-12-01,2015
"1434_12",2015-12-12,-11.5018,-78.2558833333333,-11.4889,-78.2678166666667,2015-12-01,2015
"1434_13",2015-12-13,-11.7339833333333,-78.138,-11.7218166666667,-78.1675,2015-12-01,2015
"1435_1",2015-12-06,-11.339,-78.5916833333333,-11.32035,-78.601,2015-12-01,2015
"1435_2",2015-12-07,-11.4235833333333,-78.5016833333333,-11.4335833333333,-78.5353333333333,2015-12-01,2015
"1435_3",2015-12-08,-11.5052833333333,-78.1752,-11.4676666666667,-78.19095,2015-12-01,2015
"1435_4",2015-12-09,-11.5872833333333,-78.1851166666667,-11.56945,-78.2043,2015-12-01,2015
"1435_5",2015-12-10,-11.5040833333333,-78.0050333333333,-11.4681,-78.0213333333333,2015-12-01,2015
"1435_6",2015-12-11,-11.5885666666667,-78.2246833333333,-11.5694166666667,-78.2553666666667,2015-12-01,2015
"1435_7",2015-12-12,-11.6677833333333,-78.3379166666667,-11.6517166666667,-78.35285,2015-12-01,2015
"1435_8",2015-12-13,-11.66845,-78.1757,-11.6569833333333,-78.2015666666667,2015-12-01,2015
"1435_9",2015-12-14,-11.6674166666667,-78.0853333333333,-11.6519666666667,-78.1243833333333,2015-12-01,2015
"1436_1",2015-12-17,-10.8334166666667,-78.34175,-10.8192166666667,-78.3338833333333,2015-12-01,2015
"1436_2",2015-12-18,-10.872,-78.5019666666667,-10.38335,-78.5075833333333,2015-12-01,2015
"1436_3",2015-12-19,-10.9217,-78.3669166666667,-10.9085833333333,-78.3858333333333,2015-12-01,2015
"1436_4",2015-12-20,-10.8336333333333,-78.5354666666667,-10.85525,-78.52135,2015-12-01,2015
"1436_5",2015-12-21,-10.8526333333333,-78.46685,-10.8672,-78.4708333333333,2015-12-01,2015
"1436_6",2015-12-22,-10.8719166666667,-78.55025,-10.8530333333333,-78.56705,2015-12-01,2015
"1436_7",2015-12-23,-10.8192,-78.50375,-10.8356333333333,-78.5169166666667,2015-12-01,2015
"1436_8",2015-12-24,-10.9753333333333,-78.3253833333333,-10.9868833333333,-78.2886666666667,2015-12-01,2015
"1436_9",2015-12-25,-11.25075,-78.0859666666667,-11.3035833333333,-78.07205,2015-12-01,2015
"1436_10",2015-12-26,-11.50475,-78.002,-11.4853,-78.0203333333333,2015-12-01,2015
"1437_1",2015-12-17,-10.9839166666667,-78.1678166666667,-10.9701333333333,-78.1861666666667,2015-12-01,2015
"1437_2",2015-12-18,-10.87335,-78.4265166666667,-10.8510333333333,-78.4382333333333,2015-12-01,2015
"1437_3",2015-12-19,-10.8877,-78.4240666666667,-10.8756333333333,-78.4334666666667,2015-12-01,2015
"1437_4",2015-12-20,-10.9409333333333,-78.45535,-10.92565,-78.4236166666667,2015-12-01,2015
"1437_5",2015-12-21,-10.95,-78.4593833333333,-10.9367333333333,-78.47055,2015-12-01,2015
"1437_6",2015-12-22,-10.8344666666667,-78.3727,-10.8037833333333,-78.3432666666667,2015-12-01,2015
"1437_7",2015-12-23,-10.81735,-78.3427333333333,-10.8060333333333,-78.3502,2015-12-01,2015
"1437_8",2015-12-24,-10.9222166666667,-78.2581,-10.9070333333333,-78.2685833333333,2015-12-01,2015
"1437_9",2015-12-25,-11.1673833333333,-78.1696333333333,-11.1579333333333,-78.1879,2015-12-01,2015
"1437_10",2015-12-26,-11.33615,-78.088,-11.3257833333333,-78.1036666666667,2015-12-01,2015
"1438_1",2015-12-28,-11.09505,-78.4672166666667,-11.0690166666667,-78.46465,2015-12-01,2015
"1438_2",2015-12-29,-11.1404,-78.3850666666667,-11.1284166666667,-78.4757833333333,2015-12-01,2015
"1438_3",2015-12-30,-11.2053833333333,-78.4926,-11.2037333333333,-78.4916666666667,2015-12-01,2015
"1438_4",2015-12-31,-11.175,-78.5194833333333,-11.1565333333333,-78.5091833333333,2015-12-01,2015
"1438_5",2016-01-01,-11.1716666666667,-78.5019666666667,-11.1505833333333,-78.4912166666667,2016-01-01,2016
"1438_6",2016-01-02,-11.1735,-78.4837,-11.1485833333333,-78.4698333333333,2016-01-01,2016
"1438_7",2016-01-03,-11.17,-78.485,-11.1377833333333,-78.4586833333333,2016-01-01,2016
"1438_8",2016-01-04,-11.1742833333333,-78.4715666666667,-11.15545,-78.4511166666667,2016-01-01,2016
"1438_9",2016-01-05,-11.1720833333333,-78.4238833333333,-11.1518,-78.4374166666667,2016-01-01,2016
"1438_10",2016-01-06,-11.2422833333333,-78.4666333333333,-11.2222166666667,-78.4630833333333,2016-01-01,2016
"1438_11",2016-01-07,-11.5005166666667,-78.1690666666667,-11.48725,-78.19035,2016-01-01,2016
"1439_1",2015-12-29,-11.30525,-78.27545,-11.3336333333333,-78.25245,2015-12-01,2015
"1439_2",2015-12-30,-11.3385166666667,-78.3041333333333,-11.3237,-78.3012,2015-12-01,2015
"1439_3",2015-12-31,-11.3369666666667,-78.3521166666667,-11.3363833333333,-78.3416666666667,2015-12-01,2015
"1439_4",2016-01-01,-11.30235,-78.28845,-11.3385166666667,-78.2687,2016-01-01,2016
"1439_5",2016-01-02,-11.3533333333333,-78.2551666666667,-11.3583333333333,-78.2735166666667,2016-01-01,2016
"1439_6",2016-01-03,-10.6696833333333,-78.5066666666667,-10.6916833333333,-78.5201333333333,2016-01-01,2016
"1439_7",2016-01-04,-11.1675,-78.3383833333333,-11.1566666666667,-78.32035,2016-01-01,2016
"1439_8",2016-01-05,-11.2716666666667,-78.3020333333333,-11.2521166666667,-78.28685,2016-01-01,2016
"1439_9",2016-01-06,-11.4503833333333,-78.30685,-11.4585166666667,-78.2870166666667,2016-01-01,2016
"1439_10",2016-01-07,-11.66835,-78.0567166666667,-11.667,-78.0385833333333,2016-01-01,2016
"1439_11",2016-01-08,-11.6407,-78.1681666666667,-11.6185166666667,-78.1833666666667,2016-01-01,2016
"1439_12",2016-01-09,-11.6735166666667,-78.0856833333333,-11.6504166666667,-78.1055166666667,2016-01-01,2016
"1440_1",2015-12-12,-9.3225,-79.6340666666667,-9.28848333333333,-79.6579166666667,2015-12-01,2015
"1440_2",2015-12-13,-9.38876666666667,-79.6388666666667,-9.35901666666667,-79.6694666666667,2015-12-01,2015
"1440_3",2015-12-14,-9.35538333333333,-79.6687166666667,-9.31836666666667,-79.68475,2015-12-01,2015
"1440_4",2015-12-15,-9.45635,-79.6396166666667,-9.4277,-79.6596833333333,2015-12-01,2015
"1440_5",2015-12-16,-9.3899,-79.6690666666667,-9.36621666666667,-79.6887,2015-12-01,2015
"1440_6",2015-12-17,-9.35616666666667,-79.6729333333333,-9.34358333333333,-79.687,2015-12-01,2015
"1440_7",2015-12-18,-9.28958333333333,-79.6733333333333,-9.27095,-79.69615,2015-12-01,2015
"1441_1",2015-12-27,-8.28871666666667,-79.4392666666667,-8.26371666666667,-79.4396166666667,2015-12-01,2015
"1441_2",2015-12-28,-8.28873333333333,-79.4667,-8.21843333333333,-79.4756166666667,2015-12-01,2015
"1441_3",2015-12-29,-8.28918333333333,-79.6065833333333,-8.25226666666667,-79.6438,2015-12-01,2015
"1441_4",2015-12-30,-8.10613333333333,-79.8058166666667,-8.07095,-79.8241,2015-12-01,2015
"1441_5",2015-12-31,-8.11896666666667,-79.4188,-8.0751,-79.43455,2015-12-01,2015
"1441_6",2016-01-01,-8.31985,-79.2385166666667,-8.27228333333333,-79.2661,2016-01-01,2016
"1441_7",2016-01-02,-8.25571666666667,-79.2708333333333,-8.22066666666667,-79.2964333333333,2016-01-01,2016
"1441_8",2016-01-03,-8.22168333333333,-79.1700833333333,-8.19591666666667,-79.2032666666667,2016-01-01,2016
"1442_1",2016-01-19,-9.63611666666667,-79.5818,-9.58216666666667,-79.5902333333333,2016-01-01,2016
"1442_2",2016-01-20,-9.73661666666667,-79.63925,-9.69015,-79.6520833333333,2016-01-01,2016
"1442_3",2016-01-21,-9.62102666666667,-79.64055,-9.56795,-79.6538666666667,2016-01-01,2016
"1442_4",2016-01-22,-9.58001666666667,-79.6746333333333,-9.54088333333333,-79.6857,2016-01-01,2016
"1442_5",2016-01-23,-8.96698333333333,-79.7558666666667,-8.94395,-79.7711,2016-01-01,2016
"1443_1",2016-01-11,-11.5073666666667,-78.0052666666667,-11.5169166666667,-78.0235166666667,2016-01-01,2016
"1443_2",2016-01-12,-11.5861833333333,-78.05135,-11.0717666666667,-78.0762833333333,2016-01-01,2016
"1443_3",2016-01-13,-11.8,-78.005,-11.7740166666667,-78.0219833333333,2016-01-01,2016
"1443_4",2016-01-14,-11.8,-78.005,-11.7740166666667,-78.0219833333333,2016-01-01,2016
"1443_5",2016-01-15,-11.8834166666667,-78.0334,-11.8395,-78.0565666666667,2016-01-01,2016
"1443_6",2016-01-16,-11.8415666666667,-78.0673166666667,-11.8035166666667,-78.07375,2016-01-01,2016
"1443_7",2016-01-17,-12.3054166666667,-78.00025,-12.2964166666667,-78.0235166666667,2016-01-01,2016
"1443_8",2016-01-18,-12.5929333333333,-77.8814166666667,-12.5528666666667,-77.8863166666667,2016-01-01,2016
"1443_9",2016-01-19,-12.5860666666667,-77.9003666666667,-12.5730333333333,-77.9052666666667,2016-01-01,2016
"1443_10",2016-01-20,-12.6333333333333,-77.9835333333333,-11.61745,-77.97125,2016-01-01,2016
"1443_11",2016-01-21,-12.7339166666667,-78.0388333333333,-12.7075833333333,-78.0409166666667,2016-01-01,2016
"1443_12",2016-01-22,-12.7336833333333,-78.04155,-12.703,-78.0356166666667,2016-01-01,2016
"1443_13",2016-01-23,-12.7364166666667,-78.25875,-12.7081666666667,-78.2745,2016-01-01,2016
"1443_14",2016-01-24,-12.61685,-77.9648,-11.6094333333333,-77.9671333333333,2016-01-01,2016
"1443_15",2016-01-25,-12.2500166666667,-77.85685,-12.24085,-77.87285,2016-01-01,2016
"1444_1",2016-01-19,-11.3494833333333,-78.0846833333333,-11.3573333333333,-78.1036666666667,2016-01-01,2016
"1444_2",2016-01-20,-11.26345,-78.2528666666667,-11.2339833333333,-78.2830166666667,2016-01-01,2016
"1444_3",2016-01-21,-11.30245,-78.4336333333333,-11.2855,-78.4201833333333,2016-01-01,2016
